client_id,age,gender,driving_experience,car_model,year_of_manufacture,car_usage,annual_mileage,location,has_caused_accident,num_of_accidents,vehicle_value,risk_level
CL1891,19,Female,0,Toyota Prado,2021,PSV,40314,Nakuru,No,0,1583685,Low
CL1892,18,Male,0,Subaru Forester,2014,Personal,18884,Nakuru,No,0,4067850,Low
CL1893,34,Male,14,Subaru Impreza,2017,PSV,18730,Kakamega,No,0,3405745,Low
CL1894,33,Female,14,Toyota Prado,2009,Commercial,32402,Eldoret,Yes,3,3483130,High
CL1895,68,Female,44,Mazda Demio,2022,Personal,23965,Thika,No,0,1824453,Low
CL1896,64,Female,40,Toyota Prado,2020,Personal,27824,Kisumu,No,0,4016250,Low
CL1897,54,Female,32,Subaru Forester,2010,Personal,45713,Nakuru,Yes,1,637837,Medium
CL1898,46,Male,26,Subaru Forester,2013,Personal,47367,Eldoret,Yes,4,915874,High
CL1899,44,Male,23,Toyota Premio,2005,PSV,10056,Thika,No,0,3966420,Low
CL1900,68,Male,48,Honda Fit,2012,Commercial,18062,Eldoret,Yes,1,2575904,Medium
CL1901,26,Female,5,Subaru Impreza,2016,PSV,37399,Eldoret,No,0,3283993,Low
CL1902,44,Male,20,Subaru Impreza,2010,Commercial,42596,Kakamega,Yes,4,3225527,High
CL1903,67,Male,43,Honda Fit,2006,Personal,45725,Mombasa,No,0,1947839,Low
CL1904,45,Female,21,Mazda Demio,2012,Personal,11902,Thika,No,0,3020908,Low
CL1905,32,Male,13,Toyota Premio,2016,PSV,37690,Thika,No,0,3713274,Low
CL1906,53,Female,29,Nissan Note,2021,Commercial,46978,Eldoret,No,0,1013672,Low
CL1907,18,Male,0,Toyota Hiace,2011,PSV,34070,Kakamega,No,0,2113511,Low
CL1908,62,Male,43,Honda Fit,2022,Personal,12228,Kakamega,No,0,2950020,Low
CL1909,44,Female,21,Toyota Hiace,2011,Commercial,34824,Thika,Yes,2,2958237,High
CL1910,21,Male,0,Subaru Impreza,2020,PSV,10722,Thika,Yes,1,3371042,Medium
CL1911,45,Female,21,Toyota Vitz,2021,Personal,30617,Kisumu,No,0,4263632,Low
CL1912,66,Female,44,Mazda Demio,2008,Commercial,37956,Nakuru,No,0,4483190,Low
CL1913,42,Male,19,Subaru Impreza,2021,Commercial,32796,Kisumu,No,0,2759970,Low
CL1914,47,Male,24,Toyota Vitz,2010,Commercial,31292,Kisumu,No,0,1933414,Low
CL1915,24,Male,5,Subaru Impreza,2021,PSV,16412,Kisumu,No,0,4976952,Low
CL1916,38,Female,17,Subaru Forester,2020,Personal,44617,Kisumu,No,0,4445747,Low
CL1917,35,Female,14,Nissan Note,2011,Commercial,16840,Nakuru,Yes,1,3152880,Medium
CL1918,39,Male,17,Toyota Vitz,2020,Commercial,10763,Kakamega,Yes,3,4390549,High
CL1919,23,Male,4,Nissan Note,2018,PSV,31423,Mombasa,No,0,4770358,Low
CL1920,30,Male,6,Toyota Hiace,2016,Commercial,42360,Kakamega,No,0,1069503,Low
CL1921,31,Male,10,Toyota Prado,2008,PSV,29207,Kisumu,Yes,1,2492719,Medium
CL1922,27,Female,9,Toyota Vitz,2021,Commercial,20528,Eldoret,No,0,954377,Low
CL1923,53,Female,35,Toyota Premio,2008,Personal,15443,Kisumu,No,0,3138681,Low
CL1924,26,Female,3,Toyota Hiace,2017,PSV,48915,Nakuru,No,0,2437916,Low
CL1925,33,Male,10,Toyota Hiace,2009,Commercial,11607,Nakuru,Yes,1,3647744,Medium
CL1926,55,Female,35,Toyota Hiace,2020,Commercial,25748,Kisumu,No,0,1961967,Low
CL1927,18,Male,0,Toyota Prado,2022,PSV,14473,Nairobi,No,0,4421070,Low
CL1928,45,Male,26,Honda Fit,2013,Personal,36415,Kisumu,Yes,4,3990978,High
CL1929,34,Male,11,Subaru Impreza,2011,Personal,45326,Kisumu,No,0,2340087,Low
CL1930,62,Male,39,Nissan Note,2009,PSV,18998,Mombasa,No,0,3897477,Low
CL1931,56,Male,33,Toyota Vitz,2012,Commercial,17140,Nairobi,No,0,1375247,Low
CL1932,34,Female,12,Honda Fit,2018,Commercial,39989,Nakuru,Yes,2,3213094,High
CL1933,55,Male,35,Toyota Hiace,2009,PSV,36398,Eldoret,No,0,651633,Low
CL1934,34,Female,12,Toyota Premio,2015,PSV,21859,Mombasa,No,0,3441449,Low
CL1935,51,Male,33,Toyota Premio,2014,Personal,14876,Kakamega,No,0,4875979,Low
CL1936,44,Female,21,Honda Fit,2017,Commercial,13275,Kisumu,Yes,2,2278219,High
CL1937,51,Female,27,Toyota Hiace,2017,Commercial,47532,Thika,Yes,1,4619586,Medium
CL1938,50,Female,30,Toyota Hiace,2015,PSV,22877,Nakuru,No,0,4966430,Low
CL1939,65,Male,45,Mazda Demio,2008,Personal,19695,Kakamega,No,0,1841814,Low
CL1940,35,Female,14,Toyota Prado,2009,PSV,35685,Kisumu,No,0,3642475,Low
CL1941,64,Female,46,Toyota Premio,2007,Personal,49386,Kisumu,Yes,1,4535729,Medium
CL1942,19,Female,0,Toyota Hiace,2005,Personal,16569,Nakuru,No,0,4142461,Low
CL1943,67,Male,45,Toyota Vitz,2019,PSV,36119,Mombasa,No,0,1142032,Low
CL1944,38,Male,15,Nissan Note,2016,Personal,16553,Mombasa,No,0,2090745,Low
CL1945,18,Male,0,Toyota Premio,2019,PSV,19088,Nakuru,Yes,1,4073258,Medium
CL1946,18,Male,0,Toyota Hiace,2016,PSV,44063,Kisumu,Yes,1,4251413,Medium
CL1947,35,Male,11,Toyota Prado,2021,Commercial,12786,Thika,No,0,2304473,Low
CL1948,33,Male,10,Isuzu NQR,2007,PSV,34524,Mombasa,No,0,2344753,Low
CL1949,41,Female,21,Toyota Hiace,2008,Commercial,12837,Mombasa,No,0,2421097,Low
CL1950,23,Female,4,Subaru Impreza,2021,Personal,39541,Eldoret,No,0,4590582,Low
CL1951,38,Female,15,Nissan Note,2014,PSV,45191,Kisumu,No,0,777132,Low
CL1952,21,Male,0,Toyota Premio,2006,Commercial,22262,Nakuru,No,0,4226248,Low
CL1953,67,Female,46,Mazda Demio,2011,PSV,35968,Kisumu,Yes,1,3708236,Medium
CL1954,45,Male,21,Subaru Forester,2015,Commercial,13098,Eldoret,No,0,1644000,Low
CL1955,54,Female,31,Subaru Impreza,2010,Commercial,35208,Eldoret,No,0,4811590,Low
CL1956,47,Male,23,Nissan Note,2020,Commercial,13192,Nakuru,No,0,1997060,Low
CL1957,52,Male,32,Mazda Demio,2018,Personal,46527,Eldoret,No,0,3541658,Low
CL1958,57,Male,37,Toyota Hiace,2009,PSV,27729,Nairobi,Yes,1,1598702,Medium
CL1959,62,Female,38,Toyota Premio,2014,Commercial,23890,Thika,No,0,621284,Low
CL1960,30,Male,11,Subaru Forester,2012,Commercial,32705,Mombasa,No,0,3418306,Low
CL1961,34,Female,15,Toyota Prado,2006,Personal,33211,Nairobi,No,0,661686,Low
CL1962,38,Female,14,Subaru Impreza,2007,Commercial,27776,Eldoret,No,0,4106556,Low
CL1963,54,Male,30,Toyota Hiace,2005,PSV,40383,Nakuru,No,0,1691433,Low
CL1964,41,Male,22,Isuzu NQR,2019,PSV,14841,Mombasa,No,0,1608731,Low
CL1965,20,Female,1,Isuzu NQR,2010,PSV,27443,Kisumu,No,0,4071194,Low
CL1966,41,Male,18,Mazda Demio,2021,PSV,32733,Kisumu,No,0,3260620,Low
CL1967,50,Female,29,Toyota Hiace,2010,Commercial,43362,Nairobi,No,0,2293493,Low
CL1968,19,Male,0,Toyota Hiace,2016,Commercial,34346,Eldoret,Yes,1,3913553,Medium
CL1969,30,Female,12,Mazda Demio,2008,Personal,38152,Kakamega,No,0,2122925,Low
CL1970,30,Female,10,Honda Fit,2022,Personal,43741,Kakamega,No,0,3011022,Low
CL1971,43,Male,25,Nissan Note,2007,Personal,11218,Kisumu,Yes,1,3827372,Medium
CL1972,31,Female,9,Toyota Vitz,2007,PSV,17619,Nairobi,No,0,3671050,Low
CL1973,64,Female,46,Subaru Impreza,2011,Personal,46212,Eldoret,No,0,2691987,Low
CL1974,28,Female,8,Honda Fit,2018,Personal,17253,Nakuru,Yes,2,4773615,High
CL1975,63,Female,44,Subaru Forester,2018,Personal,40225,Mombasa,No,0,1747880,Low
CL1976,57,Male,38,Honda Fit,2017,PSV,32705,Nakuru,Yes,4,3953796,High
CL1977,53,Female,29,Toyota Premio,2008,PSV,48680,Kakamega,No,0,678475,Low
CL1978,46,Female,27,Toyota Hiace,2022,Commercial,27156,Thika,Yes,3,4227303,High
CL1979,41,Female,23,Toyota Prado,2010,Personal,17311,Kakamega,No,0,3339611,Low
CL1980,28,Male,8,Nissan Note,2016,PSV,40143,Kisumu,No,0,3995652,Low
CL1981,35,Female,11,Subaru Impreza,2015,Commercial,15506,Thika,Yes,4,3200030,High
CL1982,42,Female,20,Honda Fit,2020,Personal,13774,Eldoret,Yes,1,2487881,Medium
CL1983,31,Male,7,Toyota Premio,2017,Personal,28280,Kakamega,Yes,4,4634129,High
CL1984,61,Female,41,Toyota Hiace,2008,Personal,29659,Nakuru,Yes,2,2765545,High
CL1985,33,Female,15,Subaru Forester,2013,PSV,49994,Nakuru,No,0,2270358,Low
CL1986,58,Female,34,Mazda Demio,2006,Commercial,21530,Thika,No,0,1290023,Low
CL1987,23,Female,1,Subaru Impreza,2011,PSV,26738,Nakuru,No,0,1682279,Low
CL1988,60,Male,41,Mazda Demio,2011,Personal,36014,Nakuru,No,0,3643889,Low
CL1989,56,Male,35,Nissan Note,2008,PSV,49339,Eldoret,No,0,1508008,Low
CL1990,62,Male,44,Isuzu NQR,2022,Personal,41848,Nairobi,Yes,1,3192468,Medium
CL1991,49,Female,31,Isuzu NQR,2021,PSV,37640,Thika,No,0,4373416,Low
CL1992,49,Female,30,Toyota Premio,2017,PSV,44333,Kisumu,No,0,4295109,Low
CL1993,22,Male,0,Toyota Vitz,2007,Personal,42419,Kakamega,No,0,3067488,Low
CL1994,47,Male,26,Subaru Impreza,2022,Commercial,42963,Kakamega,Yes,1,3124713,Medium
CL1995,24,Male,5,Toyota Vitz,2017,PSV,45523,Kakamega,No,0,976657,Low
CL1996,53,Female,30,Mazda Demio,2022,PSV,40279,Thika,No,0,2335647,Low
CL1997,40,Female,16,Subaru Impreza,2016,Commercial,13736,Nakuru,No,0,1394030,Low
CL1998,27,Female,5,Nissan Note,2020,Personal,28414,Mombasa,No,0,3181971,Low
CL1999,61,Female,43,Isuzu NQR,2020,PSV,37584,Eldoret,No,0,2243745,Low
CL2000,56,Female,35,Nissan Note,2005,Personal,20857,Mombasa,Yes,3,2246197,High
CL2001,30,Male,12,Toyota Vitz,2020,Personal,27910,Kakamega,No,0,2512191,Low
CL2002,32,Male,13,Toyota Vitz,2018,Commercial,22211,Thika,Yes,2,4435806,High
CL2003,34,Male,16,Honda Fit,2022,PSV,15190,Nairobi,No,0,1522805,Low
CL2004,29,Male,5,Nissan Note,2018,Personal,39742,Eldoret,No,0,2080622,Low
CL2005,31,Female,12,Mazda Demio,2012,Commercial,19854,Kisumu,Yes,1,683148,Medium
CL2006,54,Male,32,Toyota Hiace,2005,Commercial,29455,Nakuru,Yes,1,882605,Medium
CL2007,56,Female,34,Nissan Note,2017,Commercial,45111,Kisumu,Yes,1,4235658,Medium
CL2008,35,Male,17,Subaru Impreza,2010,Personal,47569,Mombasa,No,0,4962028,Low
CL2009,45,Male,26,Toyota Prado,2015,PSV,40496,Mombasa,No,0,627319,Low
CL2010,34,Male,15,Nissan Note,2010,Personal,24974,Eldoret,Yes,1,3074660,Medium
CL2011,68,Male,46,Subaru Impreza,2011,Personal,30542,Kakamega,Yes,1,4814198,Medium
CL2012,29,Female,6,Honda Fit,2022,Personal,30890,Mombasa,No,0,1174075,Low
CL2013,69,Male,47,Toyota Premio,2013,Commercial,32043,Nakuru,Yes,2,4286088,High
CL2014,64,Male,41,Toyota Hiace,2016,Personal,28676,Kisumu,No,0,1593753,Low
CL2015,55,Male,35,Subaru Impreza,2020,PSV,23117,Thika,Yes,1,4574463,Medium
CL2016,34,Male,11,Subaru Impreza,2012,Personal,25608,Nakuru,Yes,1,4658433,Medium
CL2017,61,Male,43,Subaru Forester,2019,Personal,34945,Mombasa,No,0,2600895,Low
CL2018,66,Female,48,Toyota Premio,2007,Personal,24863,Mombasa,No,0,3435137,Low
CL2019,58,Female,34,Subaru Forester,2008,PSV,13199,Kisumu,No,0,3831838,Low
CL2020,43,Male,20,Toyota Vitz,2017,Commercial,18271,Nakuru,No,0,2480343,Low
CL2021,30,Male,9,Toyota Vitz,2019,Commercial,11076,Nairobi,Yes,1,638307,Medium
CL2022,45,Male,26,Subaru Forester,2006,Personal,43902,Nakuru,No,0,2096509,Low
CL2023,64,Male,45,Toyota Prado,2014,PSV,17771,Mombasa,No,0,972650,Low
CL2024,40,Male,18,Subaru Impreza,2013,Personal,27715,Nakuru,No,0,1340172,Low
CL2025,44,Female,21,Isuzu NQR,2014,Commercial,37713,Nakuru,No,0,1295415,Low
CL2026,45,Male,23,Toyota Hiace,2017,Commercial,22145,Nairobi,Yes,1,1587462,Medium
CL2027,63,Male,41,Isuzu NQR,2022,PSV,44890,Eldoret,Yes,2,4155694,High
CL2028,24,Male,3,Toyota Vitz,2006,Personal,46898,Eldoret,No,0,925716,Low
CL2029,40,Male,20,Isuzu NQR,2008,Personal,45667,Eldoret,No,0,681136,Low
CL2030,65,Male,45,Toyota Vitz,2019,Personal,48381,Eldoret,Yes,1,1422879,Medium
CL2031,56,Female,38,Mazda Demio,2007,Commercial,16928,Thika,Yes,2,1505520,High
CL2032,67,Male,49,Subaru Impreza,2009,PSV,19404,Eldoret,No,0,1975431,Low
CL2033,49,Male,28,Honda Fit,2022,PSV,37684,Eldoret,No,0,2141455,Low
CL2034,36,Female,12,Toyota Hiace,2018,Personal,31832,Nakuru,No,0,2145589,Low
CL2035,25,Female,2,Mazda Demio,2006,PSV,31770,Mombasa,No,0,2251434,Low
CL2036,55,Male,33,Toyota Hiace,2018,Commercial,23917,Kisumu,Yes,1,3048105,Medium
CL2037,25,Male,1,Toyota Premio,2012,Commercial,13515,Eldoret,Yes,4,2263655,High
CL2038,33,Male,15,Honda Fit,2017,PSV,28006,Nakuru,Yes,1,2042549,Medium
CL2039,66,Male,46,Subaru Impreza,2006,Personal,36367,Eldoret,No,0,4972800,Low
CL2040,36,Female,16,Subaru Forester,2009,Personal,24035,Thika,No,0,1408573,Low
CL2041,55,Male,33,Subaru Impreza,2021,PSV,44923,Mombasa,Yes,1,1734498,Medium
CL2042,48,Female,28,Toyota Prado,2018,Commercial,18391,Kakamega,Yes,4,3075228,High
CL2043,21,Female,3,Subaru Impreza,2020,Personal,17244,Kakamega,No,0,1898962,Low
CL2044,54,Female,33,Toyota Hiace,2008,PSV,21553,Kakamega,Yes,1,2038668,Medium
CL2045,51,Female,31,Honda Fit,2021,PSV,30662,Eldoret,No,0,2309875,Low
CL2046,19,Female,0,Toyota Hiace,2019,Commercial,20386,Kisumu,No,0,1101516,Low
CL2047,23,Male,0,Toyota Hiace,2008,Personal,28261,Nairobi,Yes,1,920594,Medium
CL2048,53,Female,34,Toyota Hiace,2011,PSV,16786,Mombasa,No,0,3166753,Low
CL2049,42,Male,21,Toyota Premio,2019,Personal,39790,Thika,No,0,3994029,Low
CL2050,23,Male,0,Subaru Impreza,2021,PSV,14369,Thika,No,0,3054131,Low
CL2051,34,Male,10,Nissan Note,2016,PSV,17450,Nakuru,No,0,3070419,Low
CL2052,27,Female,3,Nissan Note,2021,PSV,29280,Nakuru,No,0,4776945,Low
CL2053,51,Male,29,Subaru Impreza,2019,Commercial,10947,Kakamega,No,0,2990390,Low
CL2054,20,Female,1,Toyota Hiace,2005,Personal,19808,Kisumu,Yes,1,3043250,Medium
CL2055,32,Female,12,Toyota Hiace,2018,Commercial,31825,Kisumu,Yes,3,4730384,High
CL2056,49,Female,27,Toyota Vitz,2012,Commercial,23338,Nairobi,Yes,1,1100577,Medium
CL2057,56,Male,33,Honda Fit,2015,Personal,13454,Eldoret,Yes,3,3994412,High
CL2058,31,Female,8,Isuzu NQR,2013,PSV,49963,Eldoret,No,0,1099223,Low
CL2059,53,Female,35,Toyota Premio,2008,Personal,32787,Mombasa,Yes,3,1432280,High
CL2060,48,Female,24,Nissan Note,2017,PSV,25797,Eldoret,No,0,4665767,Low
CL2061,61,Male,39,Mazda Demio,2018,Commercial,24239,Eldoret,No,0,3601627,Low
CL2062,42,Female,21,Subaru Impreza,2008,Commercial,36129,Thika,Yes,1,4475220,Medium
CL2063,69,Female,48,Toyota Vitz,2020,Commercial,35339,Nakuru,Yes,1,4824213,Medium
CL2064,34,Female,16,Toyota Hiace,2007,Commercial,23107,Kakamega,No,0,4264198,Low
CL2065,36,Male,13,Toyota Vitz,2021,Personal,31555,Eldoret,Yes,1,1827182,Medium
CL2066,25,Female,2,Toyota Hiace,2006,Commercial,25816,Eldoret,Yes,1,4843244,Medium
CL2067,32,Female,12,Mazda Demio,2019,PSV,22977,Nairobi,No,0,1284326,Low
CL2068,57,Male,34,Subaru Forester,2012,Personal,20223,Mombasa,No,0,2404400,Low
CL2069,57,Female,33,Isuzu NQR,2008,Commercial,17970,Nakuru,No,0,4139342,Low
CL2070,48,Male,30,Isuzu NQR,2013,PSV,27932,Nairobi,Yes,1,1202356,Medium
CL2071,53,Female,34,Isuzu NQR,2012,PSV,21055,Eldoret,No,0,3238356,Low
CL2072,44,Female,24,Toyota Premio,2022,Commercial,41335,Mombasa,No,0,3696275,Low
CL2073,65,Male,43,Toyota Prado,2013,Commercial,12631,Kisumu,Yes,1,637039,Medium
CL2074,41,Male,19,Subaru Impreza,2021,PSV,38069,Nairobi,No,0,3759654,Low
CL2075,30,Female,7,Nissan Note,2010,Personal,45556,Nakuru,No,0,1771635,Low
CL2076,67,Female,43,Toyota Premio,2014,PSV,38004,Thika,No,0,1306903,Low
CL2077,25,Female,2,Subaru Forester,2006,Commercial,24568,Eldoret,No,0,1528464,Low
CL2078,62,Female,44,Toyota Premio,2016,Commercial,42019,Eldoret,No,0,4245971,Low
CL2079,25,Male,5,Isuzu NQR,2019,PSV,32650,Nakuru,No,0,2947586,Low
CL2080,62,Female,41,Isuzu NQR,2022,Commercial,41351,Nairobi,Yes,1,1670025,Medium
CL2081,61,Female,41,Subaru Impreza,2008,Commercial,14754,Thika,No,0,1216696,Low
CL2082,37,Male,18,Isuzu NQR,2009,PSV,14250,Nakuru,No,0,2090143,Low
CL2083,38,Female,20,Nissan Note,2016,Commercial,38475,Kisumu,Yes,3,1593128,High
CL2084,39,Female,16,Honda Fit,2015,Personal,18950,Eldoret,Yes,1,574474,Medium
CL2085,30,Male,6,Toyota Vitz,2020,Personal,19260,Kisumu,No,0,4486752,Low
CL2086,37,Female,17,Toyota Premio,2016,PSV,26488,Nakuru,No,0,4563627,Low
CL2087,45,Female,25,Toyota Prado,2014,Commercial,47305,Thika,No,0,3688356,Low
CL2088,45,Male,26,Subaru Forester,2021,Personal,29968,Nakuru,No,0,3654267,Low
CL2089,32,Female,8,Mazda Demio,2021,Personal,20265,Nakuru,No,0,3956979,Low
CL2090,50,Female,32,Honda Fit,2012,Personal,49958,Kisumu,No,0,2387987,Low
CL2091,40,Male,20,Mazda Demio,2010,Commercial,17434,Kakamega,No,0,1316460,Low
CL2092,19,Female,0,Honda Fit,2007,Commercial,27443,Nakuru,Yes,4,778747,High
CL2093,32,Female,12,Toyota Prado,2007,PSV,27693,Eldoret,No,0,3814497,Low
CL2094,58,Female,39,Subaru Forester,2016,Commercial,22121,Eldoret,Yes,1,3385201,Medium
CL2095,38,Male,20,Toyota Premio,2012,Commercial,38522,Thika,Yes,1,526567,Medium
CL2096,50,Male,26,Subaru Forester,2017,PSV,12613,Mombasa,No,0,2833261,Low
CL2097,55,Female,36,Mazda Demio,2011,Commercial,32873,Nakuru,Yes,1,1824447,Medium
CL2098,69,Female,47,Subaru Forester,2022,Commercial,35465,Thika,Yes,3,1733548,High
CL2099,36,Male,12,Toyota Vitz,2016,Personal,34430,Kisumu,No,0,743761,Low
CL2100,29,Female,8,Nissan Note,2010,Personal,16457,Mombasa,No,0,2188120,Low
CL2101,66,Female,47,Honda Fit,2020,PSV,41821,Kisumu,No,0,1442151,Low
CL2102,19,Male,0,Toyota Prado,2005,PSV,33606,Kisumu,No,0,3927495,Low
CL2103,42,Female,22,Nissan Note,2009,PSV,27509,Thika,No,0,2286741,Low
CL2104,55,Male,32,Honda Fit,2008,Personal,14870,Nairobi,Yes,4,4944279,High
CL2105,57,Male,39,Toyota Prado,2005,Personal,41781,Mombasa,No,0,3976873,Low
CL2106,31,Female,10,Toyota Hiace,2010,PSV,21663,Nakuru,Yes,4,4143003,High
CL2107,50,Female,27,Honda Fit,2013,Commercial,17038,Nairobi,No,0,2029451,Low
CL2108,64,Male,44,Nissan Note,2018,PSV,16337,Mombasa,No,0,3997859,Low
CL2109,29,Male,10,Mazda Demio,2021,PSV,15922,Thika,No,0,4762911,Low
CL2110,39,Male,21,Toyota Premio,2015,Commercial,42782,Eldoret,No,0,3907266,Low
CL2111,38,Male,16,Toyota Premio,2016,Personal,18159,Kisumu,No,0,4995590,Low
CL2112,35,Female,13,Subaru Impreza,2012,PSV,21755,Kisumu,No,0,2325779,Low
CL2113,68,Male,50,Honda Fit,2012,Commercial,10151,Kakamega,Yes,1,2643781,Medium
CL2114,68,Male,48,Toyota Prado,2021,Personal,12977,Nakuru,Yes,1,4252778,Medium
CL2115,40,Male,19,Toyota Vitz,2015,Commercial,26040,Kakamega,No,0,3715534,Low
CL2116,30,Female,8,Toyota Hiace,2005,Personal,12291,Mombasa,No,0,1954915,Low
CL2117,53,Male,31,Isuzu NQR,2006,PSV,25513,Kakamega,No,0,4896054,Low
CL2118,44,Female,21,Toyota Prado,2007,PSV,17526,Mombasa,No,0,4627269,Low
CL2119,27,Male,4,Subaru Impreza,2013,Personal,14595,Mombasa,No,0,3217370,Low
CL2120,67,Female,46,Toyota Hiace,2009,PSV,32595,Kisumu,No,0,2246659,Low
CL2121,33,Male,15,Toyota Hiace,2018,Commercial,34220,Kisumu,Yes,1,4959895,Medium
CL2122,56,Male,37,Isuzu NQR,2015,Commercial,14899,Eldoret,No,0,3412166,Low
CL2123,55,Female,35,Toyota Prado,2010,PSV,18545,Kakamega,Yes,1,4928935,Medium
CL2124,24,Male,4,Isuzu NQR,2018,PSV,45790,Thika,No,0,4890741,Low
CL2125,40,Female,20,Mazda Demio,2017,Personal,44136,Thika,No,0,3399529,Low
CL2126,30,Male,7,Toyota Premio,2010,Commercial,23224,Kakamega,No,0,1551628,Low
CL2127,30,Male,8,Mazda Demio,2018,Commercial,17240,Eldoret,Yes,1,3426759,Medium
CL2128,64,Female,46,Isuzu NQR,2011,Commercial,31793,Nairobi,No,0,2624749,Low
CL2129,64,Male,41,Toyota Hiace,2021,PSV,29829,Nairobi,No,0,3435570,Low
CL2130,69,Female,51,Mazda Demio,2005,PSV,10434,Nairobi,No,0,2135846,Low
CL2131,60,Male,38,Mazda Demio,2021,Personal,13959,Kakamega,No,0,1333721,Low
CL2132,29,Male,10,Toyota Hiace,2017,Commercial,45481,Kisumu,Yes,1,2823729,Medium
CL2133,69,Female,51,Toyota Premio,2020,PSV,20596,Kakamega,Yes,1,4099613,Medium
CL2134,51,Male,29,Toyota Hiace,2012,PSV,30758,Thika,Yes,4,3359453,High
CL2135,58,Female,34,Isuzu NQR,2019,Commercial,31563,Eldoret,No,0,4504168,Low
CL2136,58,Male,35,Nissan Note,2020,Commercial,28615,Kisumu,No,0,2619990,Low
CL2137,66,Male,42,Isuzu NQR,2017,PSV,17240,Nakuru,No,0,4633710,Low
CL2138,18,Female,0,Toyota Hiace,2013,Commercial,27093,Nairobi,No,0,4187193,Low
CL2139,32,Male,9,Nissan Note,2010,Commercial,31706,Eldoret,No,0,3307615,Low
CL2140,52,Male,32,Toyota Premio,2016,PSV,34154,Mombasa,Yes,2,2088253,High
CL2141,55,Female,31,Isuzu NQR,2022,Commercial,10796,Nairobi,No,0,3870725,Low
CL2142,34,Male,16,Nissan Note,2022,Personal,16584,Nakuru,No,0,1901718,Low
CL2143,55,Male,34,Subaru Forester,2015,Commercial,27903,Eldoret,No,0,4530064,Low
CL2144,18,Female,0,Toyota Hiace,2007,PSV,23566,Kakamega,No,0,869556,Low
CL2145,36,Male,14,Mazda Demio,2018,Personal,32333,Thika,No,0,1957750,Low
CL2146,56,Female,35,Mazda Demio,2016,Personal,34054,Nairobi,No,0,4988109,Low
CL2147,45,Female,21,Isuzu NQR,2022,Personal,15267,Eldoret,No,0,4878023,Low
CL2148,48,Female,25,Subaru Forester,2017,Personal,28472,Nairobi,No,0,650408,Low
CL2149,32,Male,10,Toyota Vitz,2020,Commercial,28975,Nakuru,Yes,1,4222490,Medium
CL2150,25,Male,4,Subaru Impreza,2018,PSV,35835,Mombasa,Yes,1,2299215,Medium
CL2151,48,Female,30,Nissan Note,2016,Personal,20310,Eldoret,No,0,908449,Low
CL2152,62,Female,40,Subaru Forester,2014,PSV,31291,Mombasa,Yes,1,3950320,Medium
CL2153,52,Male,31,Isuzu NQR,2019,Personal,11766,Nakuru,No,0,3052387,Low
CL2154,52,Male,33,Toyota Premio,2013,Commercial,22165,Nakuru,No,0,1768748,Low
CL2155,45,Female,22,Toyota Hiace,2008,Commercial,17425,Eldoret,No,0,775001,Low
CL2156,62,Male,43,Toyota Prado,2022,Commercial,46744,Mombasa,No,0,4805457,Low
CL2157,51,Male,31,Mazda Demio,2018,PSV,11845,Thika,Yes,1,1667918,Medium
CL2158,46,Female,22,Honda Fit,2013,Personal,44404,Eldoret,No,0,2095428,Low
CL2159,69,Male,51,Subaru Forester,2008,Personal,27215,Kakamega,No,0,4428408,Low
CL2160,31,Female,7,Toyota Prado,2012,PSV,31711,Mombasa,No,0,1956851,Low
CL2161,34,Female,11,Nissan Note,2016,Personal,37086,Kisumu,No,0,4161057,Low
CL2162,45,Female,27,Toyota Prado,2013,Commercial,27077,Eldoret,No,0,2504254,Low
CL2163,64,Male,44,Isuzu NQR,2005,Commercial,12268,Thika,No,0,3421984,Low
CL2164,33,Female,14,Subaru Impreza,2022,Personal,18981,Eldoret,No,0,4059976,Low
CL2165,42,Male,23,Isuzu NQR,2009,Commercial,27402,Eldoret,No,0,4654534,Low
CL2166,64,Male,46,Honda Fit,2011,Commercial,29195,Eldoret,No,0,2239886,Low
CL2167,69,Female,45,Subaru Impreza,2014,Personal,32551,Nakuru,No,0,3943737,Low
CL2168,63,Male,44,Toyota Premio,2014,PSV,28448,Mombasa,No,0,3746797,Low
CL2169,30,Female,10,Isuzu NQR,2013,Commercial,11711,Thika,No,0,4110566,Low
CL2170,44,Male,22,Toyota Premio,2021,PSV,30051,Nakuru,Yes,4,895462,High
CL2171,45,Female,25,Mazda Demio,2016,PSV,19669,Thika,No,0,2572551,Low
CL2172,34,Female,11,Nissan Note,2006,Commercial,49536,Nairobi,No,0,4875980,Low
CL2173,59,Male,40,Mazda Demio,2006,Personal,38173,Nakuru,No,0,2901583,Low
CL2174,29,Female,8,Isuzu NQR,2018,PSV,22803,Mombasa,Yes,4,3826425,High
CL2175,18,Male,0,Isuzu NQR,2011,Commercial,23117,Nakuru,No,0,2833743,Low
CL2176,36,Female,12,Nissan Note,2018,PSV,48049,Nairobi,Yes,3,828624,High
CL2177,64,Female,40,Toyota Premio,2013,Personal,34805,Eldoret,No,0,2015697,Low
CL2178,31,Female,8,Isuzu NQR,2018,PSV,12840,Kisumu,No,0,972803,Low
CL2179,32,Female,13,Subaru Forester,2018,PSV,37385,Nakuru,Yes,3,3163616,High
CL2180,27,Female,7,Honda Fit,2006,Personal,18155,Kisumu,No,0,4302010,Low
